query,url,title,snippet,text_sample,position,relevant,click,text_sample_cleaned,positive,negative,joy,sadness,anger,fear,fre,gulpease_index
 3 Spiagge con bandiera blu,https://it.m.wikipedia.org/wiki/Bandiera_Blu,Bandiera blu - Wikipedia,"La bandiera blu è un riconoscimento conferito dalla FEE (Foundation for Environmental Education) alle località costiere europee che soddisfano criteri di qualità relativi a parametri delle acque di balneazione e al servizio offerto, tenendo in considerazione ad esempio la pulizia delle spiagge e gli approdi turistici.","Bandiera blu - Wikipedia. La bandiera blu è un riconoscimento conferito dalla FEE (Foundation for Environmental Education) alle località costiere europee che soddisfano criteri di qualità relativi a parametri delle acque di balneazione e al servizio offerto, tenendo in considerazione ad esempio la pulizia delle spiagge e gli approdi turistici.",1,R,1,Bandiera blu - Wikipedia. La bandiera blu è un riconoscimento conferito dalla FEE Foundation for Environmental Education alle località costiere europee che soddisfano criteri di qualità relativi a parametri delle acque di balneazione e al servizio offerto tenendo in considerazione ad esempio la pulizia delle spiagge e gli approdi turistici.,99.89225268363953,0.10774615220725536,99.381023645401,0.2539627952501178,0.21715741604566574,0.1478545949794352,38.21,42.04
 3 Spiagge con bandiera blu,https://giramundo.net/spiagge-malta-bandiera-blu/,Spiagge di Malta con Bandiera blu - Guida di Malta Spiagge di Malta con Bandiera blu - Guida di Malta,"Per quanto se ne dica, la maggior parte delle persone conosce Malta per le sue fantastiche spiagge.Locata nel mezzo del Mediterraneo tra la Sicilia e la Libia, l’isola di Malta fa parte di un arcipelago caratterizzato da un ambiente molto vario nonostante la dimensione limitata. Per quanto se ne dica, la maggior parte delle persone conosce Malta per le sue fantastiche spiagge.Locata nel mezzo del Mediterraneo tra la Sicilia e la Libia, l’isola di Malta fa parte di un arcipelago caratterizzato da un ambiente molto vario nonostante la dimensione limitata.","Spiagge di Malta con Bandiera blu - Guida di Malta Spiagge di Malta con Bandiera blu - Guida di Malta. Per quanto se ne dica, la maggior parte delle persone conosce Malta per le sue fantastiche spiagge.Locata nel mezzo del Mediterraneo tra la Sicilia e la Libia, l’isola di Malta fa parte di un arcipelago caratterizzato da un ambiente molto vario nonostante la dimensione limitata. Per quanto se ne dica, la maggior parte delle persone conosce Malta per le sue fantastiche spiagge.Locata nel mezzo del Mediterraneo tra la Sicilia e la Libia, l’isola di Malta fa parte di un arcipelago caratterizzato da un ambiente molto vario nonostante la dimensione limitata.",2,R,1,Spiagge di Malta con Bandiera blu - Guida di Malta Spiagge di Malta con Bandiera blu - Guida di Malta. Per quanto se ne dica la maggior parte delle persone conosce Malta per le sue fantastiche spiagge.Locata nel mezzo del Mediterraneo tra la Sicilia e la Libia l isola di Malta fa parte di un arcipelago caratterizzato da un ambiente molto vario nonostante la dimensione limitata. Per quanto se ne dica la maggior parte delle persone conosce Malta per le sue fantastiche spiagge.Locata nel mezzo del Mediterraneo tra la Sicilia e la Libia l isola di Malta fa parte di un arcipelago caratterizzato da un ambiente molto vario nonostante la dimensione limitata.,99.97041821479797,0.02958482364192605,99.8647153377533,0.10307249613106251,0.009650562424212694,0.022560320212505758,65.59,52.62
 3 Spiagge con bandiera blu,https://www.youtube.com/watch?v=EH_0E04A2xQ,"Bandiere Blu 2019, svelate le migliori spiagge di Puglia e ...","Salgono a 5 le spiagge lucane con la bandiera blu, la new entry di quest’anno è Pisticci. Le località rivierasche pugliesi, invece, perdono il riconoscimento per le spiagge di Rodi Garganico e ...","Bandiere Blu 2019, svelate le migliori spiagge di Puglia e .... Salgono a 5 le spiagge lucane con la bandiera blu, la new entry di quest’anno è Pisticci. Le località rivierasche pugliesi, invece, perdono il riconoscimento per le spiagge di Rodi Garganico e ...",3,NR,0,Bandiere Blu 2019 svelate le migliori spiagge di Puglia e .... Salgono a 5 le spiagge lucane con la bandiera blu la new entry di quest anno è Pisticci. Le località rivierasche pugliesi invece perdono il riconoscimento per le spiagge di Rodi Garganico e ...,0.04313931567594409,99.95686411857605,0.04342655010987073,95.93087434768677,3.939693793654442,0.08600978762842715,78.8,61.11
 3 Spiagge con bandiera blu,https://www.elle.com/it/lifestyle/viaggi/news/g1416188/spiagge-italia-bandiera-blu-2017/,Le spiagge più belle e pulite d'Italia per Bandiera Blu 2017,"Le spiagge premiate con la Bandiera Blu 2017 sono aumentate. In Italia le spiagge ritenute più pulite, per la purezza delle acque e il rispetto dell'ambiente, sono passate da 293 a 342 rispetto ...","Le spiagge più belle e pulite d'Italia per Bandiera Blu 2017. Le spiagge premiate con la Bandiera Blu 2017 sono aumentate. In Italia le spiagge ritenute più pulite, per la purezza delle acque e il rispetto dell'ambiente, sono passate da 293 a 342 rispetto ...",4,NR,0,Le spiagge più belle e pulite d'Italia per Bandiera Blu 2017. Le spiagge premiate con la Bandiera Blu 2017 sono aumentate. In Italia le spiagge ritenute più pulite per la purezza delle acque e il rispetto dell'ambiente sono passate da 293 a 342 rispetto ...,99.96333122253418,0.03667293640319258,99.89365935325623,0.030361730023287237,0.04245935415383428,0.03351551131345332,86.12,61.68
 3 Spiagge con bandiera blu,https://siviaggia.it/notizie/bandiere-blu-2019-quali-e-quante-sono-le-spiagge-piu-belle-italia-liguria-regina/230765/,Bandiere Blu 2019: quali e quante sono le spiagge più ...,Bandiere Blu 2019: quali e quante sono le spiagge più belle d’Italia Sono 385 le spiagge italiane che hanno ottenuto il riconoscimento della Bandiera Blu quest’anno,Bandiere Blu 2019: quali e quante sono le spiagge più .... Bandiere Blu 2019: quali e quante sono le spiagge più belle d’Italia Sono 385 le spiagge italiane che hanno ottenuto il riconoscimento della Bandiera Blu quest’anno,5,NR,0,Bandiere Blu 2019 quali e quante sono le spiagge più .... Bandiere Blu 2019 quali e quante sono le spiagge più belle d Italia Sono 385 le spiagge italiane che hanno ottenuto il riconoscimento della Bandiera Blu quest anno,99.9729573726654,0.027040025452151895,99.93077516555786,0.023598781262990087,0.018381571862846613,0.02723941288422793,78.6,55.13
 3 Spiagge con bandiera blu,https://www.elle.com/it/lifestyle/viaggi/a20427749/bandiere-blu-2018-spiagge/,Spiagge Italia con Bandiera Blu 2018 per mare bellissimo,"Bandiera Blu 2018, le new entry. Quest'anno è andata ancora meglio degli altri anni: sono infatti ben 368 le spiagge, appartenenti a 175 comuni, premiate con la Bandiera Blu 2018 (a fronte delle ...","Spiagge Italia con Bandiera Blu 2018 per mare bellissimo. Bandiera Blu 2018, le new entry. Quest'anno è andata ancora meglio degli altri anni: sono infatti ben 368 le spiagge, appartenenti a 175 comuni, premiate con la Bandiera Blu 2018 (a fronte delle ...",6,NR,0,Spiagge Italia con Bandiera Blu 2018 per mare bellissimo. Bandiera Blu 2018 le new entry. Quest'anno è andata ancora meglio degli altri anni sono infatti ben 368 le spiagge appartenenti a 175 comuni premiate con la Bandiera Blu 2018 a fronte delle ...,99.97231364250183,0.02768586273305118,99.93665814399719,0.0258636602666229,0.013373128604143858,0.02410903398413211,85.94,60.66
 3 Spiagge con bandiera blu,https://www.zingarate.com/italia/bandiere-blu.html,Bandiere Blu 2019 | Elenco Spiagge | Classifica Italia ...,"Segue la Toscana con 19 località, la Campania con 18 e le Marche con 15 località. Per il 2019 aumenta il numero degli approdi turistic da 70 a 72 e le Bandiere sui laghi salgono a 17 con una nuova località in Abruzzo, 3 nuove località in Piemonte, 10 in Trentino Alto Adige e 1 in Lombardia. Cos'è il Premio Bandiera Blu","Bandiere Blu 2019 | Elenco Spiagge | Classifica Italia .... Segue la Toscana con 19 località, la Campania con 18 e le Marche con 15 località. Per il 2019 aumenta il numero degli approdi turistic da 70 a 72 e le Bandiere sui laghi salgono a 17 con una nuova località in Abruzzo, 3 nuove località in Piemonte, 10 in Trentino Alto Adige e 1 in Lombardia. Cos'è il Premio Bandiera Blu",7,NR,0,Bandiere Blu 2019 Elenco Spiagge Classifica Italia .... Segue la Toscana con 19 località la Campania con 18 e le Marche con 15 località. Per il 2019 aumenta il numero degli approdi turistic da 70 a 72 e le Bandiere sui laghi salgono a 17 con una nuova località in Abruzzo 3 nuove località in Piemonte 10 in Trentino Alto Adige e 1 in Lombardia. Cos'è il Premio Bandiera Blu,99.94294047355652,0.057060254039242864,99.86016154289246,0.0226169140660204,0.04113591858185828,0.07608197047375143,86.75,63.47
 3 Spiagge con bandiera blu,https://www.sardegnainblog.it/30710/bandiere-blu-sardegna-2018/,Bandiere Blu Sardegna 2018: scopri le 13 località e 43 ...,"Infine la Basilicata a 4 (+2) e il Friuli Venezia Giulia con 2, chiude la classifica il Molise con una sola 1 Bandiera (-1). Puoi consultare qui la mappa completa delle spiagge italiane premiate con la Bandiera Blu. Tutte le spiagge premiate con la Bandiera Blu in Sardegna:","Bandiere Blu Sardegna 2018: scopri le 13 località e 43 .... Infine la Basilicata a 4 (+2) e il Friuli Venezia Giulia con 2, chiude la classifica il Molise con una sola 1 Bandiera (-1). Puoi consultare qui la mappa completa delle spiagge italiane premiate con la Bandiera Blu. Tutte le spiagge premiate con la Bandiera Blu in Sardegna:",8,NR,0,Bandiere Blu Sardegna 2018 scopri le 13 località e 43 .... Infine la Basilicata a 4 2 e il Friuli Venezia Giulia con 2 chiude la classifica il Molise con una sola 1 Bandiera -1. Puoi consultare qui la mappa completa delle spiagge italiane premiate con la Bandiera Blu. Tutte le spiagge premiate con la Bandiera Blu in Sardegna,99.9629020690918,0.03710106830112636,99.69095587730408,0.11985809542238712,0.06073800032027066,0.12844654265791178,87.46,62.91
 3 Spiagge con bandiera blu,https://www.sardegnainblog.it/10555/bandiere-blu-sardegna-spiagge-premiate/,Bandiere Blu 2019 Sardegna: Ecco tutte le 44 spiagge premiate,"Bandiere Blu 2019, ecco tutte le 45 spiagge premiate in Sardegna: sale ancora il numero di località che nel 2019 sono state insignite della Bandiera Blu della FEE, che in Sardegna passano da 13 a 14, grazie all’ingresso di Sant’Antioco nel Sulcis (sud ovest dell’isola), con la spiaggia di Maladroxia.Aumenta di conseguenza anche il numero di spiagge premiate, che salgono a 44, +1 sull ...","Bandiere Blu 2019 Sardegna: Ecco tutte le 44 spiagge premiate. Bandiere Blu 2019, ecco tutte le 45 spiagge premiate in Sardegna: sale ancora il numero di località che nel 2019 sono state insignite della Bandiera Blu della FEE, che in Sardegna passano da 13 a 14, grazie all’ingresso di Sant’Antioco nel Sulcis (sud ovest dell’isola), con la spiaggia di Maladroxia.Aumenta di conseguenza anche il numero di spiagge premiate, che salgono a 44, +1 sull ...",9,NR,0,Bandiere Blu 2019 Sardegna Ecco tutte le 44 spiagge premiate. Bandiere Blu 2019 ecco tutte le 45 spiagge premiate in Sardegna sale ancora il numero di località che nel 2019 sono state insignite della Bandiera Blu della FEE che in Sardegna passano da 13 a 14 grazie all ingresso di Sant Antioco nel Sulcis sud ovest dell isola con la spiaggia di Maladroxia.Aumenta di conseguenza anche il numero di spiagge premiate che salgono a 44 1 sull ...,98.97055625915527,1.0294366627931595,99.86321330070496,0.038488025893457234,0.024074963585007936,0.07421985501423478,69.8,50.63
 3 Spiagge con bandiera blu,https://www.quotidiano.net/cronaca/bandiere-blu-2019-1.4570138,"Bandiere blu 2019, l'elenco completo: chi entra (e chi ...","Roma, 3 maggio 2019 - Salgono a 183 i Comuni premiati con la Bandiera blu, otto in più rispetto allo scorso anno. Con il ritorno della bella stagione, si riaccende l'assegnazione del ...","Bandiere blu 2019, l'elenco completo: chi entra (e chi .... Roma, 3 maggio 2019 - Salgono a 183 i Comuni premiati con la Bandiera blu, otto in più rispetto allo scorso anno. Con il ritorno della bella stagione, si riaccende l'assegnazione del ...",10,NR,0,Bandiere blu 2019 l'elenco completo chi entra e chi .... Roma 3 maggio 2019 - Salgono a 183 i Comuni premiati con la Bandiera blu otto in più rispetto allo scorso anno. Con il ritorno della bella stagione si riaccende l'assegnazione del ...,99.83828067779541,0.1617221161723137,99.88749623298645,0.028287433087825775,0.021387571177911013,0.06281661335378885,87.17,64.06
Quale ghiacciaio si sta sciogliendosi in modo preoccupante,https://theworldnews.net/it-news/clima-ghiacciaio-planpincieux-radar-scivola-decine-centimetri-al-giorno,"Clima: ghiacciaio Planpincieux, radar: scivola decine ...","26 settembre 2019 I primissimi dati forniti dal radar che monitora il ghiacciaio Plan Planpincieux confermano uno spostamento della massa di alcune decine di centimetri al giorno. Lo ha riferito il responsabile del servizio geologico della Valle d'Aosta, Davide Bertolo. Si tratta di una tecnologia utilizzata già da una decina d'anni per il controllo di alcune frane che è in grado di ...","Clima: ghiacciaio Planpincieux, radar: scivola decine .... 26 settembre 2019 I primissimi dati forniti dal radar che monitora il ghiacciaio Plan Planpincieux confermano uno spostamento della massa di alcune decine di centimetri al giorno. Lo ha riferito il responsabile del servizio geologico della Valle d'Aosta, Davide Bertolo. Si tratta di una tecnologia utilizzata già da una decina d'anni per il controllo di alcune frane che è in grado di ...",1,R,1,Clima ghiacciaio Planpincieux radar scivola decine .... 26 settembre 2019 I primissimi dati forniti dal radar che monitora il ghiacciaio Plan Planpincieux confermano uno spostamento della massa di alcune decine di centimetri al giorno. Lo ha riferito il responsabile del servizio geologico della Valle d'Aosta Davide Bertolo. Si tratta di una tecnologia utilizzata già da una decina d'anni per il controllo di alcune frane che è in grado di ...,0.6764113437384367,99.32358860969543,0.1335827517323196,0.45213913545012474,0.0639149802736938,99.35036301612854,66.96,52.5
Quale ghiacciaio si sta sciogliendosi in modo preoccupante,http://www.blueplanetheart.it/2018/10/ghiacciai-artici-russi-della-novaya-zemlya-sciogliendosi-stanno-rilasciando-radioattivita/,I ghiacciai artici russi della Novaya Zemlya ...,"I ghiacciai artici russi della Novaya Zemlya, sciogliendosi, stanno rilasciando radioattività Terrificanti rapporti russi sulle conseguenze del riscaldamento climatico nell’Artico nella regione della Novaya Zemlya, sito di esperimenti atomici russi e depositi di scorie nucleari www.greenreport.it Secondo il giornale norvegese Barents Observer una spedizione scientifica russa in Novaya ...","I ghiacciai artici russi della Novaya Zemlya .... I ghiacciai artici russi della Novaya Zemlya, sciogliendosi, stanno rilasciando radioattività Terrificanti rapporti russi sulle conseguenze del riscaldamento climatico nell’Artico nella regione della Novaya Zemlya, sito di esperimenti atomici russi e depositi di scorie nucleari www.greenreport.it Secondo il giornale norvegese Barents Observer una spedizione scientifica russa in Novaya ...",2,NR,0,I ghiacciai artici russi della Novaya Zemlya .... I ghiacciai artici russi della Novaya Zemlya sciogliendosi stanno rilasciando radioattività Terrificanti rapporti russi sulle conseguenze del riscaldamento climatico nell Artico nella regione della Novaya Zemlya sito di esperimenti atomici russi e depositi di scorie nucleari www.greenreport.it Secondo il giornale norvegese Barents Observer una spedizione scientifica russa in Novaya ...,0.022702735441271216,99.97729659080505,0.05463700508698821,0.10356804123148322,0.9279818274080753,98.91380667686462,31.71,37.82
Quale ghiacciaio si sta sciogliendosi in modo preoccupante,https://theworldnews.net/it-news/radar-ghiacciaio-planpincieux-scivola-decine-centimetri-al-giorno,"Radar, ghiacciaio Planpincieux scivola decine centimetri ...","La situazione del ghiacciaio del Monte Bianco ""la stiamo seguendo insieme alla regione ma l'elemento è simbolico; si tratta di un problema che riguarda i ghiacciai. C'è una situazione preoccupante dei ghiacciai che ci parla di un'emergenza climatica"".","Radar, ghiacciaio Planpincieux scivola decine centimetri .... La situazione del ghiacciaio del Monte Bianco ""la stiamo seguendo insieme alla regione ma l'elemento è simbolico; si tratta di un problema che riguarda i ghiacciai. C'è una situazione preoccupante dei ghiacciai che ci parla di un'emergenza climatica"".",3,NR,0,Radar ghiacciaio Planpincieux scivola decine centimetri .... La situazione del ghiacciaio del Monte Bianco la stiamo seguendo insieme alla regione ma l'elemento è simbolico si tratta di un problema che riguarda i ghiacciai. C'è una situazione preoccupante dei ghiacciai che ci parla di un'emergenza climatica .,0.02062086423393339,99.97938275337219,0.32762177288532257,28.312012553215027,0.045599439181387424,71.31476998329163,64.3,49.68
Quale ghiacciaio si sta sciogliendosi in modo preoccupante,https://www.marcobonatti.it/contenuti/scienza/ghiacciai.php,"I ghiacciai, entità in continuo divenire - marcobonatti.it","Dare una definizione di ""ghiacciaio"" non è difficile. A elevate latitudini o altitudini si può innescare un processo per il quale la neve caduta durante l'inverno permane per tutta l'estate seguente, sciogliendosi solo in parte. Ecco dunque che inizia un accumulo che, se si protrae per un tempo sufficiente, dà vita al ghiacciaio.","I ghiacciai, entità in continuo divenire - marcobonatti.it. Dare una definizione di ""ghiacciaio"" non è difficile. A elevate latitudini o altitudini si può innescare un processo per il quale la neve caduta durante l'inverno permane per tutta l'estate seguente, sciogliendosi solo in parte. Ecco dunque che inizia un accumulo che, se si protrae per un tempo sufficiente, dà vita al ghiacciaio.",4,NR,0,I ghiacciai entità in continuo divenire - marcobonatti.it. Dare una definizione di ghiacciaio non è difficile. A elevate latitudini o altitudini si può innescare un processo per il quale la neve caduta durante l'inverno permane per tutta l'estate seguente sciogliendosi solo in parte. Ecco dunque che inizia un accumulo che se si protrae per un tempo sufficiente dà vita al ghiacciaio.,0.06561282207258046,99.93438124656677,0.9993630461394787,89.6390438079834,0.09780897526070476,9.263785928487778,66.5,54.74
Quale ghiacciaio si sta sciogliendosi in modo preoccupante,https://www.lettoquotidiano.it/islanda-perde-ghiacciaio-okjokull/21243/,"L'Islanda perde il ghiacciao Okjokull, era tra i più ...","L’Islanda e il “funerale” del 18 Agosto per il ghiacciaio Okjokull. Addirittura, pare che non rientri nemmeno più nella categoria di ghiacciaio. Tanto che, l’Islanda, ha scelto di onorare l’antica struttura naturale tra le più belle in passato con un memoriale, sperando che in futuro si preservino maggiormente questi giganti naturali.","L'Islanda perde il ghiacciao Okjokull, era tra i più .... L’Islanda e il “funerale” del 18 Agosto per il ghiacciaio Okjokull. Addirittura, pare che non rientri nemmeno più nella categoria di ghiacciaio. Tanto che, l’Islanda, ha scelto di onorare l’antica struttura naturale tra le più belle in passato con un memoriale, sperando che in futuro si preservino maggiormente questi giganti naturali.",5,NR,0,L'Islanda perde il ghiacciao Okjokull era tra i più .... L Islanda e il funerale del 18 Agosto per il ghiacciaio Okjokull. Addirittura pare che non rientri nemmeno più nella categoria di ghiacciaio. Tanto che l Islanda ha scelto di onorare l antica struttura naturale tra le più belle in passato con un memoriale sperando che in futuro si preservino maggiormente questi giganti naturali.,0.029474039911292493,99.97052550315857,0.29960572719573975,99.6151864528656,0.056933145970106125,0.02827490388881415,72.5,54.25
Quale ghiacciaio si sta sciogliendosi in modo preoccupante,https://heidi-ilsegretocredere.blogspot.com/2008/04/sos-il-ghiaccio-si-sta-sciogliendo.html,Il Blog di..... Heidi: S.O.S. il ghiaccio si sta sciogliendo,"Conscio di andare incontro allo scetticismo delle persone ma forte delle sue ricerche nel campo e di vent'anni di esperienza (già nel 1992 aveva pubblicato il libro Earth in the Balance: Ecology and the Human Spirit sul quale si basa la sua attuale ""predicazione"") Gore espone una serie di dati scientifici inattaccabili, tabulati, previsioni ...","Il Blog di..... Heidi: S.O.S. il ghiaccio si sta sciogliendo. Conscio di andare incontro allo scetticismo delle persone ma forte delle sue ricerche nel campo e di vent'anni di esperienza (già nel 1992 aveva pubblicato il libro Earth in the Balance: Ecology and the Human Spirit sul quale si basa la sua attuale ""predicazione"") Gore espone una serie di dati scientifici inattaccabili, tabulati, previsioni ...",6,NR,0,Il Blog di..... Heidi S.O.S. il ghiaccio si sta sciogliendo. Conscio di andare incontro allo scetticismo delle persone ma forte delle sue ricerche nel campo e di vent'anni di esperienza già nel 1992 aveva pubblicato il libro Earth in the Balance Ecology and the Human Spirit sul quale si basa la sua attuale predicazione Gore espone una serie di dati scientifici inattaccabili tabulati previsioni ...,1.0446247644722462,98.9553689956665,99.25196170806885,0.6848257035017014,0.006742071855114773,0.05647114012390375,71.14,50.14
Quale ghiacciaio si sta sciogliendosi in modo preoccupante,https://ilclimacambianoicambiamo.wordpress.com/2010/10/04/crisi-del-kilimangiaro/,"Crisi del Kilimangiaro | Il clima cambia, noi cambiamo","""Stando ad uno studio dell'Università di Portsmouth, i ghiacci della vetta del Continente Africano starebbero sciogliendosi in modo preoccupante e la riduzione massiccia della loro estensione troverebbe fra le cause principali anche quella della deforestazione selvaggia. Lo scioglimento del manto nevoso dei ghiacciai del Kilimangiaro, il monte più alto (5895 metri) del Continente Africano e…","Crisi del Kilimangiaro | Il clima cambia, noi cambiamo. ""Stando ad uno studio dell'Università di Portsmouth, i ghiacci della vetta del Continente Africano starebbero sciogliendosi in modo preoccupante e la riduzione massiccia della loro estensione troverebbe fra le cause principali anche quella della deforestazione selvaggia. Lo scioglimento del manto nevoso dei ghiacciai del Kilimangiaro, il monte più alto (5895 metri) del Continente Africano e…",7,NR,0,Crisi del Kilimangiaro Il clima cambia noi cambiamo. Stando ad uno studio dell'Università di Portsmouth i ghiacci della vetta del Continente Africano starebbero sciogliendosi in modo preoccupante e la riduzione massiccia della loro estensione troverebbe fra le cause principali anche quella della deforestazione selvaggia. Lo scioglimento del manto nevoso dei ghiacciai del Kilimangiaro il monte più alto 5895 metri del Continente Africano e,0.021538538567256182,99.97846484184265,0.05476963706314564,3.574737533926964,0.1199704478494823,96.25052809715271,51.6,42.82
Quale ghiacciaio si sta sciogliendosi in modo preoccupante,https://www.ideegreen.it/scioglimento-ghiacciai-cause-conseguenze-69878.html,Scioglimento dei ghiacciai: cause e conseguenze - Idee Green,"Scioglimento dei ghiacciai, l’evidenza che il sistema di raffreddamento della Terra “si sta rompendo”.Non siamo, però, a casa nostra, non possiamo chiamare un tecnico o maledirlo perché ce l’ha montato male. I tecnici siamo noi, tutti noi, complici del riscaldamento globale.Ma anche protagonisti di un colpo di reni che può cambiare le prospettive future.","Scioglimento dei ghiacciai: cause e conseguenze - Idee Green. Scioglimento dei ghiacciai, l’evidenza che il sistema di raffreddamento della Terra “si sta rompendo”.Non siamo, però, a casa nostra, non possiamo chiamare un tecnico o maledirlo perché ce l’ha montato male. I tecnici siamo noi, tutti noi, complici del riscaldamento globale.Ma anche protagonisti di un colpo di reni che può cambiare le prospettive future.",8,NR,0,Scioglimento dei ghiacciai cause e conseguenze - Idee Green. Scioglimento dei ghiacciai l evidenza che il sistema di raffreddamento della Terra si sta rompendo .Non siamo però a casa nostra non possiamo chiamare un tecnico o maledirlo perché ce l ha montato male. I tecnici siamo noi tutti noi complici del riscaldamento globale.Ma anche protagonisti di un colpo di reni che può cambiare le prospettive future.,0.020208684145472944,99.97978806495667,0.004089838694198988,0.10935409227386117,99.78392720222473,0.1026314334012568,73.14,56.69
Quale ghiacciaio si sta sciogliendosi in modo preoccupante,https://www.tvsvizzera.it/tvs/anche-i-ghiacciai-soffrono-il-caldo/3447262,Anche i ghiacciai soffrono il caldo - tvsvizzera.it,"Le temperature eccezionali registrate nelle ultime settimane stanno facendo sciogliere il ghiaccio fino a 4000 metri d'altezza, accelerando un fenomeno che si sta registrando da qualche anno a questa parte. Conseguenza: i ghiacciai si ritirano, diventano sempre più piccoli e l'ambiente circostante si modifica.","Anche i ghiacciai soffrono il caldo - tvsvizzera.it. Le temperature eccezionali registrate nelle ultime settimane stanno facendo sciogliere il ghiaccio fino a 4000 metri d'altezza, accelerando un fenomeno che si sta registrando da qualche anno a questa parte. Conseguenza: i ghiacciai si ritirano, diventano sempre più piccoli e l'ambiente circostante si modifica.",9,NR,0,Anche i ghiacciai soffrono il caldo - tvsvizzera.it. Le temperature eccezionali registrate nelle ultime settimane stanno facendo sciogliere il ghiaccio fino a 4000 metri d'altezza accelerando un fenomeno che si sta registrando da qualche anno a questa parte. Conseguenza i ghiacciai si ritirano diventano sempre più piccoli e l'ambiente circostante si modifica.,0.024472863879054785,99.9755322933197,0.12419023551046848,20.733076333999634,0.09468583157286048,79.04804944992065,52.55,46.45
Quale ghiacciaio si sta sciogliendosi in modo preoccupante,https://www.supereva.it/londra-e-new-york-sommerse-tra-poche-decine-di-anni-lallarme-degli-scienziati-26003,Londra e New York sommerse tra poche decine di anni. L ...,"L’enorme ghiacciaio di Pine Island si starebbe infatti staccando dall’Antartide e, sciogliendosi e provocando una serie di successivi disastri ambientali, potrebbe causare l’inondazione delle coste dei continenti, allagando numerose città come New York, Londra e Sydney.","Londra e New York sommerse tra poche decine di anni. L .... L’enorme ghiacciaio di Pine Island si starebbe infatti staccando dall’Antartide e, sciogliendosi e provocando una serie di successivi disastri ambientali, potrebbe causare l’inondazione delle coste dei continenti, allagando numerose città come New York, Londra e Sydney.",10,NR,0,Londra e New York sommerse tra poche decine di anni. L .... L enorme ghiacciaio di Pine Island si starebbe infatti staccando dall Antartide e sciogliendosi e provocando una serie di successivi disastri ambientali potrebbe causare l inondazione delle coste dei continenti allagando numerose città come New York Londra e Sydney.,0.0218188768485561,99.97817873954773,0.12153598945587873,98.42777848243713,0.02580407599452883,1.4248818159103394,49.85,42.81
Le regole per tenere le spiagge pulite ,https://www.nonsprecare.it/regole-mantenere-spiaggia-pulita-vademecum,Regole per mantenere la spiaggia pulita - Non Sprecare,Regole per mantenere la spiaggia pulita - Le spiagge sono un bene comune e sporcarle è un gesto irrispettoso e ingiustificabile: ecco come mantenerle pulite.,Regole per mantenere la spiaggia pulita - Non Sprecare. Regole per mantenere la spiaggia pulita - Le spiagge sono un bene comune e sporcarle è un gesto irrispettoso e ingiustificabile: ecco come mantenerle pulite.,1,NR,0,Regole per mantenere la spiaggia pulita - Non Sprecare. Regole per mantenere la spiaggia pulita - Le spiagge sono un bene comune e sporcarle è un gesto irrispettoso e ingiustificabile ecco come mantenerle pulite.,0.02212136168964207,99.97788071632385,0.010459544864716008,0.0488275196403265,99.92129802703857,0.019420984608586878,55.57,54.81
Le regole per tenere le spiagge pulite ,https://www.105.net/gallery/tutto-news/249890/10-consigli-per-mantenere-le-spiagge-pulite.html,10 consigli per mantenere le spiagge pulite - 105.net,Canale 105 > News > Tutto News; tutto news. 03 Luglio 2018. 10 consigli per mantenere le spiagge pulite Per tutelare l’ambiente che ci circonda basta poco. Come non lasciare in giro la plastica ...,10 consigli per mantenere le spiagge pulite - 105.net. Canale 105 > News > Tutto News; tutto news. 03 Luglio 2018. 10 consigli per mantenere le spiagge pulite Per tutelare l’ambiente che ci circonda basta poco. Come non lasciare in giro la plastica ...,2,R,1,10 consigli per mantenere le spiagge pulite - 105.net. Canale 105 News Tutto News tutto news. 03 Luglio 2018. 10 consigli per mantenere le spiagge pulite Per tutelare l ambiente che ci circonda basta poco. Come non lasciare in giro la plastica ...,0.17710387473925948,99.82289671897888,0.024697347544133663,0.4082836676388979,99.11491870880127,0.45209932141005993,91.1,79.0
Le regole per tenere le spiagge pulite ,https://www.vivalowcost.com/ecologia-a-ambiente/274-spiagge-pulite-le-10-regole-doro-delleco-bagnante.html,Spiagge pulite: le 10 regole d'oro dell'eco bagnante,Ecco le 10 regole dell'eco bagnante stilate da Legambiente. Piccoli gesti importanti. Decalogo dell’eco-bagnante per sollecitare comportamenti più responsabili da parte di tutti i cittadini che vanno al mare. 1. Non usate le spiagge come depositi di rifiuti. 2. Non gettate sacchetti di plastica né in mare né sulla spiaggia.,Spiagge pulite: le 10 regole d'oro dell'eco bagnante. Ecco le 10 regole dell'eco bagnante stilate da Legambiente. Piccoli gesti importanti. Decalogo dell’eco-bagnante per sollecitare comportamenti più responsabili da parte di tutti i cittadini che vanno al mare. 1. Non usate le spiagge come depositi di rifiuti. 2. Non gettate sacchetti di plastica né in mare né sulla spiaggia.,3,NR,0,Spiagge pulite le 10 regole d'oro dell'eco bagnante. Ecco le 10 regole dell'eco bagnante stilate da Legambiente. Piccoli gesti importanti. Decalogo dell eco-bagnante per sollecitare comportamenti più responsabili da parte di tutti i cittadini che vanno al mare. 1. Non usate le spiagge come depositi di rifiuti. 2. Non gettate sacchetti di plastica né in mare né sulla spiaggia.,0.22319226991385221,99.77680444717407,0.01913016749313101,0.19371125381439924,99.03385043144226,0.7533141877502203,69.95,64.52
